unidade;ano;mes;grupo;subgrupo;exames
MOV;2024;8;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;918
MOV;2024;9;Procedimentos com finalidade diagnóstica;Coleta de material;183
MOV;2024;9;Procedimentos com finalidade diagnóstica;Diagnóstico e procedimentos especiais em hemoterapia;62
MOV;2024;9;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;10064
MOV;2024;9;Procedimentos com finalidade diagnóstica;Diagnóstico em vigilância epidemiológica e ambiental;1
MOV;2024;9;Procedimentos com finalidade diagnóstica;Diagnóstico por anatomia patológica e citopatologia;327
MOV;2024;9;Procedimentos com finalidade diagnóstica;Diagnóstico por radiologia;423
MOV;2024;9;Procedimentos com finalidade diagnóstica;Diagnóstico por ressonância magnética;4
MOV;2024;9;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;2694
MOV;2024;9;Procedimentos com finalidade diagnóstica;Diagnóstico por tomografia;9
MOV;2024;9;Procedimentos com finalidade diagnóstica;Diagnóstico por ultrasonografia;808
MOV;2024;9;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;984
MOV;2024;10;Procedimentos com finalidade diagnóstica;Coleta de material;206
MOV;2024;10;Procedimentos com finalidade diagnóstica;Diagnóstico e procedimentos especiais em hemoterapia;72
MOV;2024;10;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;9749
MOV;2024;10;Procedimentos com finalidade diagnóstica;Diagnóstico em vigilância epidemiológica e ambiental;4
MOV;2024;10;Procedimentos com finalidade diagnóstica;Diagnóstico por anatomia patológica e citopatologia;205
MOV;2024;10;Procedimentos com finalidade diagnóstica;Diagnóstico por endoscopia;1
MOV;2024;10;Procedimentos com finalidade diagnóstica;Diagnóstico por radiologia;383
MOV;2024;10;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;2460
MOV;2024;10;Procedimentos com finalidade diagnóstica;Diagnóstico por tomografia;17
MOV;2024;10;Procedimentos com finalidade diagnóstica;Diagnóstico por ultrasonografia;858
MOV;2024;10;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;951
MOV;2024;11;Procedimentos com finalidade diagnóstica;Coleta de material;137
MOV;2024;11;Procedimentos com finalidade diagnóstica;Diagnóstico e procedimentos especiais em hemoterapia;77
MOV;2024;11;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;9425
MOV;2024;11;Procedimentos com finalidade diagnóstica;Diagnóstico em vigilância epidemiológica e ambiental;1
MOV;2024;11;Procedimentos com finalidade diagnóstica;Diagnóstico por anatomia patológica e citopatologia;145
MOV;2024;11;Procedimentos com finalidade diagnóstica;Diagnóstico por endoscopia;2
MOV;2024;11;Procedimentos com finalidade diagnóstica;Diagnóstico por radiologia;342
MOV;2024;11;Procedimentos com finalidade diagnóstica;Diagnóstico por ressonância magnética;3
MOV;2024;11;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;2295
MOV;2024;11;Procedimentos com finalidade diagnóstica;Diagnóstico por tomografia;15
MOV;2024;11;Procedimentos com finalidade diagnóstica;Diagnóstico por ultrasonografia;799
MOV;2024;11;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;810
MOV;2024;12;Procedimentos com finalidade diagnóstica;Coleta de material;147
MOV;2024;12;Procedimentos com finalidade diagnóstica;Diagnóstico e procedimentos especiais em hemoterapia;105
MOV;2024;12;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;9816
MOV;2024;12;Procedimentos com finalidade diagnóstica;Diagnóstico em vigilância epidemiológica e ambiental;1
MOV;2024;12;Procedimentos com finalidade diagnóstica;Diagnóstico por anatomia patológica e citopatologia;166
MOV;2024;12;Procedimentos com finalidade diagnóstica;Diagnóstico por endoscopia;2
MOV;2024;12;Procedimentos com finalidade diagnóstica;Diagnóstico por radiologia;399
MOV;2024;12;Procedimentos com finalidade diagnóstica;Diagnóstico por ressonância magnética;8
MOV;2024;12;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;2207
MOV;2024;12;Procedimentos com finalidade diagnóstica;Diagnóstico por tomografia;14
MOV;2024;12;Procedimentos com finalidade diagnóstica;Diagnóstico por ultrasonografia;733
MOV;2024;12;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;877
MOV;2025;1;Procedimentos com finalidade diagnóstica;Coleta de material;109
MOV;2025;1;Procedimentos com finalidade diagnóstica;Diagnóstico e procedimentos especiais em hemoterapia;103
MOV;2025;1;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;10122
MOV;2025;1;Procedimentos com finalidade diagnóstica;Diagnóstico em vigilância epidemiológica e ambiental;1
MOV;2025;1;Procedimentos com finalidade diagnóstica;Diagnóstico por anatomia patológica e citopatologia;138
MOV;2025;1;Procedimentos com finalidade diagnóstica;Diagnóstico por radiologia;464
MOV;2025;1;Procedimentos com finalidade diagnóstica;Diagnóstico por ressonância magnética;6
MOV;2025;1;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;2614
MOV;2025;1;Procedimentos com finalidade diagnóstica;Diagnóstico por tomografia;17
MOV;2025;1;Procedimentos com finalidade diagnóstica;Diagnóstico por ultrasonografia;942
MOV;2025;1;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;909
MOV;2025;2;Procedimentos com finalidade diagnóstica;Coleta de material;164
MOV;2025;2;Procedimentos com finalidade diagnóstica;Diagnóstico e procedimentos especiais em hemoterapia;67
MOV;2025;2;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;9173
MOV;2025;2;Procedimentos com finalidade diagnóstica;Diagnóstico por anatomia patológica e citopatologia;201
MOV;2025;2;Procedimentos com finalidade diagnóstica;Diagnóstico por endoscopia;5
MOV;2025;2;Procedimentos com finalidade diagnóstica;Diagnóstico por radiologia;403
MOV;2025;2;Procedimentos com finalidade diagnóstica;Diagnóstico por ressonância magnética;4
MOV;2025;2;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;2431
MOV;2025;2;Procedimentos com finalidade diagnóstica;Diagnóstico por tomografia;9
MOV;2025;2;Procedimentos com finalidade diagnóstica;Diagnóstico por ultrasonografia;927
MOV;2025;2;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;815
MOV;2025;3;Procedimentos com finalidade diagnóstica;Coleta de material;150
MOV;2025;3;Procedimentos com finalidade diagnóstica;Diagnóstico e procedimentos especiais em hemoterapia;76
MOV;2025;3;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;9285
MOV;2025;3;Procedimentos com finalidade diagnóstica;Diagnóstico por anatomia patológica e citopatologia;201
MOV;2025;3;Procedimentos com finalidade diagnóstica;Diagnóstico por radiologia;432
MOV;2025;3;Procedimentos com finalidade diagnóstica;Diagnóstico por ressonância magnética;2
MOV;2025;3;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;2654
MOV;2025;3;Procedimentos com finalidade diagnóstica;Diagnóstico por tomografia;14
MOV;2025;3;Procedimentos com finalidade diagnóstica;Diagnóstico por ultrasonografia;821
MOV;2025;3;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;904
MOV;2025;4;Procedimentos com finalidade diagnóstica;Coleta de material;173
MOV;2025;4;Procedimentos com finalidade diagnóstica;Diagnóstico e procedimentos especiais em hemoterapia;77
MOV;2025;4;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;9304
MOV;2025;4;Procedimentos com finalidade diagnóstica;Diagnóstico em vigilância epidemiológica e ambiental;1
MOV;2025;4;Procedimentos com finalidade diagnóstica;Diagnóstico por anatomia patológica e citopatologia;173
MOV;2025;4;Procedimentos com finalidade diagnóstica;Diagnóstico por radiologia;410
MOV;2025;4;Procedimentos com finalidade diagnóstica;Diagnóstico por ressonância magnética;4
MOV;2025;4;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;2748
MOV;2025;4;Procedimentos com finalidade diagnóstica;Diagnóstico por tomografia;22
MOV;2025;4;Procedimentos com finalidade diagnóstica;Diagnóstico por ultrasonografia;732
MOV;2025;4;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;918
MOV;2025;5;Procedimentos com finalidade diagnóstica;Coleta de material;128
MOV;2025;5;Procedimentos com finalidade diagnóstica;Diagnóstico e procedimentos especiais em hemoterapia;98
MOV;2025;5;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;8720
MOV;2025;5;Procedimentos com finalidade diagnóstica;Diagnóstico por anatomia patológica e citopatologia;186
MOV;2025;5;Procedimentos com finalidade diagnóstica;Diagnóstico por radiologia;411
MOV;2025;5;Procedimentos com finalidade diagnóstica;Diagnóstico por ressonância magnética;6
MOV;2025;5;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;3046
MOV;2025;5;Procedimentos com finalidade diagnóstica;Diagnóstico por tomografia;13
MOV;2025;5;Procedimentos com finalidade diagnóstica;Diagnóstico por ultrasonografia;626
MOV;2025;5;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;885
MOV;2025;6;;;1
MOV;2025;6;Procedimentos com finalidade diagnóstica;Coleta de material;150
MOV;2025;6;Procedimentos com finalidade diagnóstica;Diagnóstico e procedimentos especiais em hemoterapia;61
MOV;2025;6;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;8583
MOV;2025;6;Procedimentos com finalidade diagnóstica;Diagnóstico em vigilância epidemiológica e ambiental;21
MOV;2025;6;Procedimentos com finalidade diagnóstica;Diagnóstico por anatomia patológica e citopatologia;189
MOV;2025;6;Procedimentos com finalidade diagnóstica;Diagnóstico por endoscopia;1
MOV;2025;6;Procedimentos com finalidade diagnóstica;Diagnóstico por radiologia;462
MOV;2025;6;Procedimentos com finalidade diagnóstica;Diagnóstico por ressonância magnética;2
MOV;2025;6;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;2596
MOV;2025;6;Procedimentos com finalidade diagnóstica;Diagnóstico por tomografia;20
MOV;2025;6;Procedimentos com finalidade diagnóstica;Diagnóstico por ultrasonografia;759
MOV;2025;6;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;920
MOV;2025;7;Procedimentos com finalidade diagnóstica;Coleta de material;103
MOV;2025;7;Procedimentos com finalidade diagnóstica;Diagnóstico e procedimentos especiais em hemoterapia;52
MOV;2025;7;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;9686
MOV;2025;7;Procedimentos com finalidade diagnóstica;Diagnóstico em vigilância epidemiológica e ambiental;68
MOV;2025;7;Procedimentos com finalidade diagnóstica;Diagnóstico por anatomia patológica e citopatologia;177
MOV;2025;7;Procedimentos com finalidade diagnóstica;Diagnóstico por endoscopia;3
MOV;2025;7;Procedimentos com finalidade diagnóstica;Diagnóstico por radiologia;452
MOV;2025;7;Procedimentos com finalidade diagnóstica;Diagnóstico por ressonância magnética;3
MOV;2025;7;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;2361
MOV;2025;7;Procedimentos com finalidade diagnóstica;Diagnóstico por tomografia;9
MOV;2025;7;Procedimentos com finalidade diagnóstica;Diagnóstico por ultrasonografia;837
MOV;2025;7;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;832
MOV;2025;8;Procedimentos com finalidade diagnóstica;Coleta de material;119
MOV;2025;8;Procedimentos com finalidade diagnóstica;Diagnóstico e procedimentos especiais em hemoterapia;65
MOV;2025;8;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;10314
MOV;2025;8;Procedimentos com finalidade diagnóstica;Diagnóstico em vigilância epidemiológica e ambiental;115
MOV;2025;8;Procedimentos com finalidade diagnóstica;Diagnóstico por anatomia patológica e citopatologia;178
MOV;2025;8;Procedimentos com finalidade diagnóstica;Diagnóstico por endoscopia;2
MOV;2025;8;Procedimentos com finalidade diagnóstica;Diagnóstico por radiologia;370
MOV;2025;8;Procedimentos com finalidade diagnóstica;Diagnóstico por ressonância magnética;3
MOV;2025;8;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;2882
MOV;2025;8;Procedimentos com finalidade diagnóstica;Diagnóstico por tomografia;34
MOV;2025;8;Procedimentos com finalidade diagnóstica;Diagnóstico por ultrasonografia;824
MOV;2025;8;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;767
MOV;2025;9;Procedimentos com finalidade diagnóstica;Coleta de material;118
MOV;2025;9;Procedimentos com finalidade diagnóstica;Diagnóstico e procedimentos especiais em hemoterapia;52
MOV;2025;9;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;8844
MOV;2025;9;Procedimentos com finalidade diagnóstica;Diagnóstico em vigilância epidemiológica e ambiental;53
MOV;2025;9;Procedimentos com finalidade diagnóstica;Diagnóstico por anatomia patológica e citopatologia;174
MOV;2025;9;Procedimentos com finalidade diagnóstica;Diagnóstico por endoscopia;3
MOV;2025;9;Procedimentos com finalidade diagnóstica;Diagnóstico por radiologia;327
MOV;2025;9;Procedimentos com finalidade diagnóstica;Diagnóstico por ressonância magnética;14
MOV;2025;9;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;1972
MOV;2025;9;Procedimentos com finalidade diagnóstica;Diagnóstico por tomografia;15
MOV;2025;9;Procedimentos com finalidade diagnóstica;Diagnóstico por ultrasonografia;754
MOV;2025;9;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;819
MOV;2025;10;Procedimentos com finalidade diagnóstica;Coleta de material;121
MOV;2025;10;Procedimentos com finalidade diagnóstica;Diagnóstico e procedimentos especiais em hemoterapia;67
MOV;2025;10;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;8418
MOV;2025;10;Procedimentos com finalidade diagnóstica;Diagnóstico em vigilância epidemiológica e ambiental;9
MOV;2025;10;Procedimentos com finalidade diagnóstica;Diagnóstico por anatomia patológica e citopatologia;181
MOV;2025;10;Procedimentos com finalidade diagnóstica;Diagnóstico por endoscopia;1
MOV;2025;10;Procedimentos com finalidade diagnóstica;Diagnóstico por radiologia;343
MOV;2025;10;Procedimentos com finalidade diagnóstica;Diagnóstico por ressonância magnética;4
MOV;2025;10;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;2925
MOV;2025;10;Procedimentos com finalidade diagnóstica;Diagnóstico por tomografia;22
MOV;2025;10;Procedimentos com finalidade diagnóstica;Diagnóstico por ultrasonografia;792
MOV;2025;10;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;738
MOV;2025;11;Procedimentos com finalidade diagnóstica;Coleta de material;100
MOV;2025;11;Procedimentos com finalidade diagnóstica;Diagnóstico e procedimentos especiais em hemoterapia;74
MOV;2025;11;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;8364
MOV;2025;11;Procedimentos com finalidade diagnóstica;Diagnóstico em vigilância epidemiológica e ambiental;4
MOV;2025;11;Procedimentos com finalidade diagnóstica;Diagnóstico por anatomia patológica e citopatologia;179
MOV;2025;11;Procedimentos com finalidade diagnóstica;Diagnóstico por endoscopia;10
MOV;2025;11;Procedimentos com finalidade diagnóstica;Diagnóstico por radiologia;355
MOV;2025;11;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;2365
MOV;2025;11;Procedimentos com finalidade diagnóstica;Diagnóstico por tomografia;7
MOV;2025;11;Procedimentos com finalidade diagnóstica;Diagnóstico por ultrasonografia;812
MOV;2025;11;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;694
MOV;2025;12;Procedimentos com finalidade diagnóstica;Coleta de material;50
MOV;2025;12;Procedimentos com finalidade diagnóstica;Diagnóstico e procedimentos especiais em hemoterapia;72
MOV;2025;12;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;8322
MOV;2025;12;Procedimentos com finalidade diagnóstica;Diagnóstico em vigilância epidemiológica e ambiental;37
MOV;2025;12;Procedimentos com finalidade diagnóstica;Diagnóstico por anatomia patológica e citopatologia;128
MOV;2025;12;Procedimentos com finalidade diagnóstica;Diagnóstico por endoscopia;13
MOV;2025;12;Procedimentos com finalidade diagnóstica;Diagnóstico por radiologia;380
MOV;2025;12;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;2153
MOV;2025;12;Procedimentos com finalidade diagnóstica;Diagnóstico por tomografia;6
MOV;2025;12;Procedimentos com finalidade diagnóstica;Diagnóstico por ultrasonografia;715
MOV;2025;12;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;672
MOV;2026;1;Procedimentos com finalidade diagnóstica;Coleta de material;6
MOV;2026;1;Procedimentos com finalidade diagnóstica;Diagnóstico e procedimentos especiais em hemoterapia;121
MOV;2026;1;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;9646
MOV;2026;1;Procedimentos com finalidade diagnóstica;Diagnóstico em vigilância epidemiológica e ambiental;66
MOV;2026;1;Procedimentos com finalidade diagnóstica;Diagnóstico por anatomia patológica e citopatologia;172
MOV;2026;1;Procedimentos com finalidade diagnóstica;Diagnóstico por endoscopia;3
MOV;2026;1;Procedimentos com finalidade diagnóstica;Diagnóstico por radiologia;437
MOV;2026;1;Procedimentos com finalidade diagnóstica;Diagnóstico por ressonância magnética;6
MOV;2026;1;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;2654
MOV;2026;1;Procedimentos com finalidade diagnóstica;Diagnóstico por tomografia;19
MOV;2026;1;Procedimentos com finalidade diagnóstica;Diagnóstico por ultrasonografia;729
MOV;2026;1;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;673
MOV;2026;2;Procedimentos com finalidade diagnóstica;Coleta de material;48
MOV;2026;2;Procedimentos com finalidade diagnóstica;Diagnóstico e procedimentos especiais em hemoterapia;82
MOV;2026;2;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;9011
MOV;2026;2;Procedimentos com finalidade diagnóstica;Diagnóstico em vigilância epidemiológica e ambiental;63
MOV;2026;2;Procedimentos com finalidade diagnóstica;Diagnóstico por anatomia patológica e citopatologia;224
MOV;2026;2;Procedimentos com finalidade diagnóstica;Diagnóstico por endoscopia;3
MOV;2026;2;Procedimentos com finalidade diagnóstica;Diagnóstico por radiologia;337
MOV;2026;2;Procedimentos com finalidade diagnóstica;Diagnóstico por ressonância magnética;1
MOV;2026;2;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;2909
MOV;2026;2;Procedimentos com finalidade diagnóstica;Diagnóstico por tomografia;13
MOV;2026;2;Procedimentos com finalidade diagnóstica;Diagnóstico por ultrasonografia;781
MOV;2026;2;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;717
MOV;2026;3;Procedimentos com finalidade diagnóstica;Coleta de material;40
MOV;2026;3;Procedimentos com finalidade diagnóstica;Diagnóstico e procedimentos especiais em hemoterapia;117
MOV;2026;3;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;11378
MOV;2026;3;Procedimentos com finalidade diagnóstica;Diagnóstico em vigilância epidemiológica e ambiental;124
MOV;2026;3;Procedimentos com finalidade diagnóstica;Diagnóstico por anatomia patológica e citopatologia;156
MOV;2026;3;Procedimentos com finalidade diagnóstica;Diagnóstico por endoscopia;14
MOV;2026;3;Procedimentos com finalidade diagnóstica;Diagnóstico por radiologia;417
MOV;2026;3;Procedimentos com finalidade diagnóstica;Diagnóstico por ressonância magnética;6
MOV;2026;3;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;3251
MOV;2026;3;Procedimentos com finalidade diagnóstica;Diagnóstico por tomografia;17
MOV;2026;3;Procedimentos com finalidade diagnóstica;Diagnóstico por ultrasonografia;1038
MOV;2026;3;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;813
MOV;2026;4;Procedimentos com finalidade diagnóstica;Coleta de material;24
MOV;2026;4;Procedimentos com finalidade diagnóstica;Diagnóstico e procedimentos especiais em hemoterapia;93
MOV;2026;4;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;10143
MOV;2026;4;Procedimentos com finalidade diagnóstica;Diagnóstico em vigilância epidemiológica e ambiental;71
MOV;2026;4;Procedimentos com finalidade diagnóstica;Diagnóstico por anatomia patológica e citopatologia;70
MOV;2026;4;Procedimentos com finalidade diagnóstica;Diagnóstico por endoscopia;11
MOV;2026;4;Procedimentos com finalidade diagnóstica;Diagnóstico por radiologia;481
MOV;2026;4;Procedimentos com finalidade diagnóstica;Diagnóstico por ressonância magnética;1
MOV;2026;4;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;3574
MOV;2026;4;Procedimentos com finalidade diagnóstica;Diagnóstico por tomografia;5
MOV;2026;4;Procedimentos com finalidade diagnóstica;Diagnóstico por ultrasonografia;951
MOV;2026;4;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;727
MOV;2026;5;Procedimentos com finalidade diagnóstica;Coleta de material;33
MOV;2026;5;Procedimentos com finalidade diagnóstica;Diagnóstico e procedimentos especiais em hemoterapia;65
MOV;2026;5;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;9625
MOV;2026;5;Procedimentos com finalidade diagnóstica;Diagnóstico em vigilância epidemiológica e ambiental;87
MOV;2026;5;Procedimentos com finalidade diagnóstica;Diagnóstico por anatomia patológica e citopatologia;64
MOV;2026;5;Procedimentos com finalidade diagnóstica;Diagnóstico por endoscopia;15
MOV;2026;5;Procedimentos com finalidade diagnóstica;Diagnóstico por radiologia;408
MOV;2026;5;Procedimentos com finalidade diagnóstica;Diagnóstico por ressonância magnética;1
MOV;2026;5;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;3221
MOV;2026;5;Procedimentos com finalidade diagnóstica;Diagnóstico por tomografia;25
MOV;2026;5;Procedimentos com finalidade diagnóstica;Diagnóstico por ultrasonografia;807
MOV;2026;5;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;728
